external_reference,name,street_db,city_db,lat,lng,GROUP_CONCAT(ct.name),GROUP_CONCAT(ct.code),GROUP_CONCAT(sc.power),public_access_type_id,geometry_db,google_match,distance_meters,placeId,not_on_google,connectors_db,formattedAddress,primaryType,location.latitude,location.longitude,displayName.text,displayName.languageCode,currentOpeningHours.openNow,currentOpeningHours.periods,currentOpeningHours.weekdayDescriptions,evChargeOptions.connectorCount,evChargeOptions.connectorAggregation,rating,userRatingCount,currentOpeningHours.nextCloseTime,street_google,city_google,country,geometry_google,not_in_db,connectors_google,missing_in_google,missing_in_db,type_match,power_match,connector_match
3ce660fa-83ea-11ee-83c6-42010aa40fc0,Eleport,Gabriela Narutowicza,Szczecin,53.4217977,14.5382648,IEC 62196 Type 2 Mennekes,IEC_62196_T2,22000,1,POINT (14.5382648 53.42179769999999),106,15.93914935,ChIJc18OoBgJqkcR_xx7QLKDpgc,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 1}]","Gabriela Narutowicza, 70-240 Szczecin, Poland",electric_vehicle_charging_station,53.4218506,14.5380419,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",1,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 1}]",,,,Gabriela Narutowicza,Szczecin,Poland,POINT (14.538041900000001 53.4218506),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 1}]",{},{},TRUE,TRUE,TRUE
9562fd2c-3aca-11eb-8960-42010a840003,Eleport,Świecka 89a,Tuchola,53.580692,17.875423,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","1,100,011,000",1,POINT (17.875423 53.58069199999999),135,3.903934953,ChIJc1CD2qlXAkcRkTWz9djPx80,X,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 11.0, 'count': 2}]",,,,,,,,,,,,,,,,,,,,,"{('EV_CONNECTOR_TYPE_TYPE_2', 11.0): 2}",{},FALSE,FALSE,FALSE
6418999c-0c37-11ef-800b-42010aa40043,Eleport,Stolarzowicka,Bytom,50.368346,18.850024,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (18.850023999999998 50.36834599999999),115,20.78204221,ChIJc4Lbul4sEUcRZBlCfR_d86Y,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Stolarzowicka, 41-900 Bytom, Poland",electric_vehicle_charging_station,50.3685322,18.850002,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Stolarzowicka,Bytom,Poland,POINT (18.850002 50.3685322),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
e3395766-f428-11ed-97f0-42010aa40fc0,Eleport,Kukuczki/Pużaka,Częstochowa,50.839861,19.137667,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (19.137666999999997 50.839861000000006),74,18.69274102,ChIJe14hoiK0EEcRU4EylCikd80,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Kukuczki, Kazimierza Pużaka, 42-209 Częstochowa, Poland",electric_vehicle_charging_station,50.8396967,19.1377218,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Kukuczki,Kazimierza Pużaka,"42-209 Częstochowa, Poland",POINT (19.1377218 50.839696700000005),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
6622dbe2-748d-11ec-bf1f-42010a840003,Eleport,Kazimierza Knauera,Częstochowa,50.816139,19.132056,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (19.132056 50.816139),18,0,ChIJeRGZIFm1EEcRSx7TiQRNqfo,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Kazimierza Knauera, 42-200 Częstochowa, Poland",electric_vehicle_charging_station,50.816139,19.132056,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Kazimierza Knauera,Częstochowa,Poland,POINT (19.132056 50.816139),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
bad0ddb6-73e2-11ec-a8ef-42010a840003,Eleport,Kolorowych Domów,Szczecin,53.3666294,14.65300687,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (14.65300687 53.3666294),39,2.13538823,ChIJeWk5u9qnAEcRaIBxpPMmX90,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Kolorowych Domów, 05-250 Szczecin, Poland",electric_vehicle_charging_station,53.3666301,14.6529748,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Kolorowych Domów,Szczecin,Poland,POINT (14.652974799999994 53.3666301),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
291c08a8-24f1-11ed-ac0c-42010aa40fc0,Eleport,św. Barbary,Częstochowa,50.807472,19.095556,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (19.095556 50.807472000000004),90,3.293639708,ChIJeZu0UXS2EEcRMJXbAftooVs,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Świętej Barbary, 42-226 Częstochowa, Poland",electric_vehicle_charging_station,50.8074458,19.0955343,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Świętej Barbary,Częstochowa,Poland,POINT (19.0955343 50.8074458),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
64f4a6c4-748d-11ec-93fb-42010a840003,Eleport,Adama Próchnika,Częstochowa,50.78667704,19.14681823,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (19.14681823 50.786677039999994),43,4.444062907,ChIJecTYHJ21EEcR22WVXPXju9k,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Adama Próchnika, 42-202 Częstochowa, Poland",electric_vehicle_charging_station,50.7867066,19.1467759,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Adama Próchnika,Częstochowa,Poland,POINT (19.1467759 50.7867066),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
2c0ad3fa-59b7-11ed-a7ef-42010aa40fc0,Eleport,Stanisława Dubois,Szczecin,53.4367301,14.569923,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (14.569923000000001 53.43673009999999),82,42.70928795,ChIJf9u2ENoJqkcR_ey_IeR_xuo,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Stanisława Dubois 3, 71-610 Szczecin, Poland",electric_vehicle_charging_station,53.437114,14.569923,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Stanisława Dubois 3,Szczecin,Poland,POINT (14.569923000000001 53.43711400000001),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
67ab6a6c-0c37-11ef-ba63-42010aa40043,Eleport,pl. Kościuszki,Bytom,50.347,18.92005,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes Combo, DC,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes Combo, DC","IEC_62196_T2,IEC_62196_T2,IEC_62196_T2_COMBO,IEC_62196_T2,IEC_62196_T2_COMBO","22000,22000,60000,11000,60000",3,POINT (18.92005 50.346999999999994),17,3.683954201,ChIJh0FHbS_TFkcRux4ff1DTv5I,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 60.0, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 11.0, 'count': 1}]","plac Tadeusza Kościuszki, 41-936 Bytom, Poland",electric_vehicle_charging_station,50.3470331,18.9200501,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",5,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'maxChargeRateKw': 60, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 11, 'count': 1}]",,,,plac Tadeusza Kościuszki,Bytom,Poland,POINT (18.920050099999997 50.3470331),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 60, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 11, 'count': 1}]",{},{},TRUE,TRUE,TRUE
63e8e864-0c37-11ef-816a-42010aa40043,Eleport,plac Akademicki,Bytom,50.352699,18.927255,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (18.927255 50.352698999999994),131,2.71120872,ChIJh6ccbzrTFkcRO6lWeOfFHPM,X,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]",,,,,,,,,,,,,,,,,,,,,"{('EV_CONNECTOR_TYPE_TYPE_2', 22.0): 2}",{},FALSE,FALSE,FALSE
,,,,,,,,,,,,,ChIJhXjlPwDIFkcRWnnqbT63adw,,,"al. Niepodległości, 43-100 Tychy, Poland",electric_vehicle_charging_station,50.11469,18.995765,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",5,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 3}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'maxChargeRateKw': 50, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_CHADEMO', 'maxChargeRateKw': 50, 'count': 1}]",,,,al. Niepodległości,Tychy,Poland,POINT (18.995765 50.11468999999999),X,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 3}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 50, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_CHADEMO', 'power': 50, 'count': 1}]",{},"{('EV_CONNECTOR_TYPE_TYPE_2', 22): 3, ('EV_CONNECTOR_TYPE_CCS_COMBO_2', 50): 1, ('EV_CONNECTOR_TYPE_CHADEMO', 50): 1}",FALSE,FALSE,FALSE
633fe892-0780-11ef-94b8-42010aa40043,Eleport,Gwarecka,Ruda Śląska,50.26645528,18.88640049,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (18.88640049 50.26645528),93,22.53482251,ChIJhcg_IhnNFkcRoV_ic14hOVk,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Gwarecka, 41-717 Ruda Śląska, Poland",electric_vehicle_charging_station,50.2664548,18.8860846,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Gwarecka,Ruda Śląska,Poland,POINT (18.8860846 50.26645479999999),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
63e915ac-0780-11ef-aa8b-42010aa40043,Eleport,Bukowa,Ruda Śląska,50.28253705,18.85299384,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (18.85299384 50.282537049999995),92,0.006253156451,ChIJhx03X8kyEUcRWbruS813OTg,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Bukowa, 41-700 Ruda Śląska, Poland",electric_vehicle_charging_station,50.2825371,18.8529938,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Bukowa,Ruda Śląska,Poland,POINT (18.8529938 50.28253709999999),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
adb8d664-e471-11ed-8b6e-42010aa40fc0,Eleport,Obrońców Westerplatte,Częstochowa,50.83275,19.109417,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2,IEC_62196_T2","220,002,200,022,000",1,POINT (19.109417 50.832750000000004),100,0.7947647769,ChIJhxPwmIS2EEcRCmAtJYmmsMs,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 3}]","Obrońców Westerplatte, 42-218 Częstochowa, Poland",electric_vehicle_charging_station,50.8327549,19.1094252,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",3,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 3}]",,,,Obrońców Westerplatte,Częstochowa,Poland,POINT (19.1094252 50.83275489999998),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 3}]",{},{},TRUE,TRUE,TRUE
51d9eb02-832d-11ee-978c-42010aa40fc0,Eleport,Aleja Wojska Polskiego 52,Szczecin,53.43178701,14.54119468,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (14.541194680000002 53.431787009999994),89,1.355136262,ChIJi-MRcj4JqkcRFh5uB32vMNQ,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","al. Wojska Polskiego 52, 70-476 Szczecin, Poland",electric_vehicle_charging_station,53.4317939,14.5412115,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2, 'availableCount': 2, 'outOfServiceCount': 0, 'availabilityLastUpdateTime': '2024-11-22T15:10:00Z'}]",,,,al. Wojska Polskiego 52,Szczecin,Poland,POINT (14.5412115 53.43179389999998),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
66863138-748d-11ec-9d5c-42010a840003,Eleport,pl. Daszyńskiego,Częstochowa,50.81138468,19.12612757,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (19.126127570000005 50.81138468),119,9.575110541,ChIJi50WOc-1EEcRdHZXcmcqXVI,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","plac Daszyńskiego, 42-200 Częstochowa, Poland",electric_vehicle_charging_station,50.8114419,19.1260262,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,plac Daszyńskiego,Częstochowa,Poland,POINT (19.1260262 50.81144189999999),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
